page,column,line,source,page_score,row
425,1,"Linton, O. G., kontorschef, 8500—8000",class_List-item,2635,42
425,1,"Linton, I. A., åkeriäg., 4077—4000",class_List-item,2635,43
425,2,"Linton, E. T.,änkefru, 1500—4400",class_List-item,2635,1
425,2,"Lithänder, K. J. E., grosshandl., 13247—23900",class_List-item,2635,2
425,2,"Lithander P. Em., & C:o, Handels-& Industri-A.-B., 116247—108100",class_List-item,2635,3
425,2,"Lithander, O. A. E., handl., 22774—31500",class_List-item,2635,4
425,2,"Lithander, P. E., handl., 8902—45000",class_List-item,2635,5
425,2,"Lithander, J. A. E., 2:e länsnotarie, 5335—4400",class_List-item,2635,6
425,2,"Littman, C. O. B., handelsres., 9900—10200",class_List-item,2635,7
425,2,"Littorin, J. B., kontorschef, 4000—3600",class_List-item,2635,8
425,2,"Livijn, C. O. A., regementsläk., 10060—7800",class_List-item,2635,9
425,2,"Lizelius, C. E., distr.-veterinär, 5760—5800",class_List-item,2635,10
425,2,"Ljungbeck, A. H., handelsag., 5540—4400",class_List-item,2635,11
425,2,"Ljungberg, J. K., handl., 12706—14900",class_List-item,2635,12
425,2,"Ljungberg, E. E., kapten, 4165—15400",class_List-item,2635,13
425,2,"Ljungdahl, C. F., fabriksförestånd., 4858—3400",class_List-item,2635,14
425,2,"Ljunggren, E., dir., 8000—6800",class_List-item,2635,15
425,2,"Ljunggren, E. O., handl., 9253—8000",class_List-item,2635,16
425,2,"Ljunggren, E. T. A., e. o. hofrättsnot., 5024—5400",class_List-item,2635,17
425,2,"Ljunggren, S., kronofogde, 7527—6700",class_List-item,2635,18
425,2,"Ljunggren, A. V., skolförest., 3630—2900",class_List-item,2635,19
425,2,"Ljunggren, I. E., tullförv., 10770—13000",class_List-item,2635,20
425,2,"Ljungqvist, E. R., bokhåll., 4564—4600",class_List-item,2635,21
425,2,"Ljungkvist, E., dir., 500—21600",class_List-item,2635,22
425,2,"Ljungqvist, R. G., handelsres, 4090—4100",class_List-item,2635,23
425,2,"Ljungqvist, A. J., kapten, 3286—9000",class_List-item,2635,24
425,2,"Ljungkvist, F. G., lärov.adj., 5585—4900",class_List-item,2635,25
425,2,"Ljungqvist, C. H., postkontrollör, 5096—4800",class_List-item,2635,26
425,2,"Ljungkvist, C. M., sjökapt., 11165—14200",class_List-item,2635,27
425,2,"Ljungquist, L., f. d. sjökapten, 2784—6200",class_List-item,2635,28
425,2,"Ljungström, Hj. U., folkskollär., 3356—4400",class_List-item,2635,29
425,2,"Ljungström, J. E., handelsförest., 8918—8700",class_List-item,2635,30
425,2,"Loftman, K. A., läroverksadj., 5826—9800",class_List-item,2635,31
425,2,"Lomberg, Ch. A. L., expeditionsförestånd., 4346—4000",class_List-item,2635,32
425,2,"Lonander, E., byggmäst., 22600—25800",class_List-item,2635,33
425,2,"Lorenzon, J. A., handl., 4481—4300",class_List-item,2635,34
425,2,"Lorentzon, J. L., handl., 5574—9200",class_List-item,2635,35
425,2,"Losman, A. E., handl., 4676—6800",class_List-item,2635,36
425,2,"Losman, Ch. G., sniçkaremäst., 3318—4800",class_List-item,2635,37
425,2,"hustru, T., 243—300",class_List-item,2635,38
425,2,"Ludvigsson, J., fartygsinspektör, 4740—5700",class_List-item,2635,39
425,2,"Lundahl, F. N., pastor, 5026—4400",class_List-item,2635,40
425,2,"Lundahl, A. G., ångbåtsbefälhavfv., 7734—7700",class_List-item,2635,41
426,1,90,class_List-item,2670,1
426,1,Göteborg,class_List-item,2670,2
426,1,"Lundberg, G. A., fiskhamnsdir., 7921—7600",class_List-item,2670,3
426,1,"Lundberg, H. V., folkskollär., 4577—4000",class_List-item,2670,4
426,1,"Lundberg, Osc., grosshandl., 23680—20600",class_List-item,2670,5
426,1,"Lundberg, And., hand., 5549—5000",class_List-item,2670,6
426,1,"Lundberg, C. A., handl., 19491—23400",class_List-item,2670,7
426,1,"Lundberg, J. G., handl., 25140—25000",class_List-item,2670,8
426,1,"Lundberg, A., kontorist, 3700—5800",class_List-item,2670,9
426,1,"Lundberg, S. G., kontorist, 4400—4000",class_List-item,2670,10
426,1,"Lundberg, I. E., lagerbokhåll., 5411—5100",class_List-item,2670,11
426,1,"Lundberg, C. E., lärov.-adj., 5513—5000",class_List-item,2670,12
426,1,"Lundberg, A. E., maskining., 6439—6300",class_List-item,2670,13
426,1,"Lundberg, R. J., postkontr. 5325—4700",class_List-item,2670,14
426,1,"hustru, U. F., 12—",class_List-item,2670,15
426,1,"Lundberg, G. E., prokurist, 17792—22800",class_List-item,2670,16
426,1,"Lundberg, C. M. L., sjökapt., 6257—7900",class_List-item,2670,17
426,1,"Lundberg, C. J., tullkontrollör, 4367—4100",class_List-item,2670,18
426,1,"Lundberg, A. J., varfsäg., 6464—10800",class_List-item,2670,19
426,1,"Lundberg, F. O. R., verkm., 5622—6900",class_List-item,2670,20
426,1,"Lundberg, O. G. F., åkeriäg., 4800—6800",class_List-item,2670,21
426,1,"Lundblad, C. A., f. d. handl., 5246—9100",class_List-item,2670,22
426,1,"Lundbom, C. Hj., handl., 3348—5100",class_List-item,2670,23
426,1,"Lundbom, F. T., ing., 5236—4800",class_List-item,2670,24
426,1,"Lundbohm, I. M. E., änkefru, 5500",class_List-item,2670,25
426,1,"Lundborg, F. H., bokhåll., 4678—5400",class_List-item,2670,26
426,1,"Lundborg, J. A., fröken, 2050—7400",class_List-item,2670,27
426,1,"Lundell, C. F., handelsbokhåll., 4200—3900",class_List-item,2670,28
426,1,"Lundell, A. M., läroverksadj., 4250—3800",class_List-item,2670,29
426,1,"Lundén, G. F., husäg., —7200",class_List-item,2670,30
426,1,"Lundén, O. N., ingenior, 4262—3800",class_List-item,2670,31
426,1,"hustru, E. E., 50—",class_List-item,2670,32
426,1,"Lundén, T., läkare, 11940—11000",class_List-item,2670,33
426,1,"hustru, H. G., 3847—3500",class_List-item,2670,34
426,1,"Lundgren, D. F., assuransdir., 18841—19700",class_List-item,2670,35
426,1,"Lundgren, W. G. A., bataljonsläkare, 11142—10700",class_List-item,2670,36
426,1,"Lundgren, J. U., bokhandelsförest., 13871 14200",class_List-item,2670,37
426,1,"Lundgren, F. A., bokhåll., 4175—3900",class_List-item,2670,38
426,1,"Lundgren, H. G., expeditionsförest., 4603—3900",class_List-item,2670,39
426,1,"hustru, C. E., 3500—3200",class_List-item,2670,40
426,1,"Lundgren, A. J., handl., 7801—6800",class_List-item,2670,41
426,1,"Lundgren, C. A., handl., 988—4800",class_List-item,2670,42
426,1,"Lundgren, C. S., handl., 2600—13500",class_List-item,2670,43
426,1,"Lundgren, T. Fr., handl., 6000—6000",class_List-item,2670,44
426,1,"Lundgren, A. E., e. o. hofrättsnot., 8027—7300",class_List-item,2670,45
426,1,"Lundgren, K. W., kontorist, 5800—5400",class_List-item,2670,46
426,2,"Lundgren, O. M., lagerchef, 4652—4600",class_List-item,2670,1
426,2,"Lundgren, A. W., målare, 5370—5800",class_List-item,2670,2
426,2,"Lundgren, W. R. B., skeppsredare, 133311—150000",class_List-item,2670,3
426,2,"Lundgren, A., skräddaremäst., 6234—3700",class_List-item,2670,4
426,2,"Lundgren, A. I.,änkefru, 20562—21600",class_List-item,2670,5
426,2,"Lundgren, E. F.,änkefru, 376—10100",class_List-item,2670,6
426,2,"Lundh, A. F., bokhåll., 4025—3700",class_List-item,2670,7
426,2,"Lundholm, A. R., kassör, 5725—5700",class_List-item,2670,8
426,2,"Lundin, E., byggmäst., 11591—16000",class_List-item,2670,9
426,2,"Lundin, J. O., f. d. kassör, 4061—5000",class_List-item,2670,10
426,2,"Lundin, A. W., mantalsskrifv., 5073—4400",class_List-item,2670,11
426,2,"Lundin, S. M.,änkefru, 1180—4400",class_List-item,2670,12
426,2,"Lundinner, B. C. A., bankkassör, 4500—4000",class_List-item,2670,13
426,2,"Lundmark, And., slöjdlär., 1673—4900",class_List-item,2670,14
426,2,"Lundqvist, O., advokat, jur. kand., 4000—3400",class_List-item,2670,15
426,2,"Lundqvist, A. M., apotekare, 4500—4500",class_List-item,2670,16
426,2,"Lundqvist, A. M., handl., 16172—28600",class_List-item,2670,17
426,2,"Lundquist, B. F. E., handl., 22549—29700",class_List-item,2670,18
426,2,"Lundqvist, E. G. F., handl., 44480—53800",class_List-item,2670,19
426,2,"Lundquist, G. F., f. d. handl., 33011—92400",class_List-item,2670,20
426,2,"Lundquist, O. F. Ch., handl., 41306—53600",class_List-item,2670,21
426,2,"Lundqvist, A. H., kassör, 6710—7000",class_List-item,2670,22
426,2,"hustru, H. E., 907—1200",class_List-item,2670,23
426,2,"Lundqvist, C. W., målare, 2250—1900",class_List-item,2670,24
426,2,"hustru, E. M., —2100",class_List-item,2670,25
426,2,"Lundskogs, C. J., handl., stärbhus, —5500",class_List-item,2670,26
426,2,"Lindstedt, C. J. H., kassör, 5275—4800",class_List-item,2670,27
426,2,"Lundstedt, F. H., lärare, 3700—3400",class_List-item,2670,28
426,2,"hustru, R. T., 1470—1400",class_List-item,2670,29
426,2,"Lundstedt, A. J., vaktmäst., 3650—4800",class_List-item,2670,30
426,2,"Lundström, E. H., grosshandl., 28570—28200",class_List-item,2670,31
426,2,"Lundström, C. J., handl., 7924—7100",class_List-item,2670,32
426,2,"Lundström, K. J. W., professor, 9290—8000",class_List-item,2670,33
426,2,"hustru, E. A. I., 504—500",class_List-item,2670,34
426,2,"Lundwall, J. P., handl., 6250—3400",class_List-item,2670,35
426,2,"Lybeck, A. F., handl., (i Björboholm) 5202—",class_List-item,2670,36
426,2,"Lycke, Bernh., handl., 7035—6400",class_List-item,2670,37
426,2,"Lycke, Karl, sjökapt., 6050—5500",class_List-item,2670,38
426,2,"Lyckholm, M., bryggare (i Örgryte), 22980—",class_List-item,2670,39
426,2,"Lyon, J. C. H., handl. & konsul, 24013—15400",class_List-item,2670,40
426,2,"Lyon, H. G. W. Th., kontorist, 2658—4700",class_List-item,2670,41
426,2,"Lysell, J. O. A., kontorschef, 7370—7200",class_List-item,2670,42
426,2,"Långeds A.-B., 124—17300",class_List-item,2670,43
426,2,"Långström, E. S., kammarskrifv., 4321—4000",class_List-item,2670,44
427,1,90,class_List-item,2610,1
427,1,Dröttninggatan,class_List-item,2610,2
427,1,Göteborg 91,class_List-item,2610,3
427,1,"Läderfabr. A.-B. Göta, 3571—8100",class_List-item,2610,4
427,1,"Löfgren, O. L., f. d. lärov.-adj., 3150—4800",class_List-item,2610,5
427,1,"Löfgren, G. A., musikdir., 5367—4800",class_List-item,2610,6
427,1,"Löfmark, C. A., arkitekt, 3000—6400",class_List-item,2610,7
427,1,"Löfmark, J. P. J:son, grosshandl., 10000—22100",class_List-item,2610,8
427,1,"Löfmark, C. G. L., köpman, 13660—13500",class_List-item,2610,9
427,1,"Löfmark, K. M. K., köpman, 8564—8400",class_List-item,2610,10
427,1,"Löfmark, H. M. W.,änkefru, 1684—4900",class_List-item,2610,11
427,1,"Löfmark, M. S.,änkefru, —4000",class_List-item,2610,12
427,1,"Löfqvist, R., handl., 7283—7000",class_List-item,2610,13
427,1,"Löfstrand J. A., kontorschef, 10500—10100",class_List-item,2610,14
427,1,"Löfstrand, C. V., lärare, 7600—6900",class_List-item,2610,15
427,1,"Löfström, Nils, byggmäst., 6536—10400",class_List-item,2610,16
427,1,"Löfström, L. A., handl., 7067—8900",class_List-item,2610,17
427,1,"Löfås, C. S. W., kontorschef, 4500—4000",class_List-item,2610,18
427,1,"Löfås, A. I., sjökapt., 5318—4600",class_List-item,2610,19
427,1,"Lönborg, S. E., rektor, docent, 8128—7600",class_List-item,2610,20
427,1,"hustru, S. M., 1228—1200",class_List-item,2610,21
427,1,"Löndahl, C. O. O:son, byggmäst., 5363—4300",class_List-item,2610,22
427,1,"Lönner, A. W., handl., 4000—2100",class_List-item,2610,23
427,1,"Lönnerblad, P. T. F., assuranstj.-man, 5071 4500",class_List-item,2610,24
427,1,"Lönnqvist, F. I. K., kontorist, 4623—4300",class_List-item,2610,25
427,1,"Lönnroth, C. M. Hj., ombudsman, 7555—6500",class_List-item,2610,26
427,1,"Lönnroth, Hj. A. M., redaktör, 4077—3800",class_List-item,2610,27
427,1,"Lörqvist, V. H., sjökapt., 6646—6300",class_List-item,2610,28
427,1,"Löthman, G. O., bankdir., 12135—10100",class_List-item,2610,29
427,1,"Löwegren, G. F. A., trädgårdsdir., 8993—9600",class_List-item,2610,30
427,1,"Löwenadler, L. H., köpman, 86479—92400",class_List-item,2610,31
427,1,"Löwenhard, S., expeditionsförestånd., 4143—3800",class_List-item,2610,32
427,1,"Macfies, D. W., sjökapt., stärbhus, 4191—3600",class_List-item,2610,33
427,1,"Madsén, W. A. W., korrespond., 4272—3700",class_List-item,2610,34
427,1,"Mæckel, E. G. D., kustbevakningschef, 6181—4500",class_List-item,2610,35
427,1,"Mæckel, Hj. Th., trafikdir., 8148—7500",class_List-item,2610,36
427,1,"Magnus, S. E., fröken, 1001—15400",class_List-item,2610,37
427,1,"Magnus, A., grosshandl., 66962—156400",class_List-item,2610,38
427,1,"Magnus, E. S., grosshandl., 7148—72500",class_List-item,2610,39
427,1,"Magnus, Erik, ingenior, 23304—19100",class_List-item,2610,40
427,1,"Magnus, B. A.,änkefru, —49300",class_List-item,2610,41
427,1,"Magnus, L. E.,änkefru, 66927—106900",class_List-item,2610,42
427,1,"Magnusdotter, I. S., bageriidk:a, 5940—7200",class_List-item,2610,43
427,1,"Magnusson, A. F., bankkamrer, 10000—9100",class_List-item,2610,44
427,2,"Magnusson, R. J., bokhandelsbitr., 4100—4100",class_List-item,2610,1
427,2,"Magnusson, A. F., dir., 7300—8500",class_List-item,2610,2
427,2,"Magnusson, A. E., folkskollär., 5585—5300",class_List-item,2610,3
427,2,"Magnusson, G. O., folkskollär., 2453—1800",class_List-item,2610,4
427,2,"hustru, J. G., 2280—2000",class_List-item,2610,5
427,2,"Magnusson, H. G., fröken, 6555—12300",class_List-item,2610,6
427,2,"Magnusson, G. A., handelsres., 7521—6800 ]",class_List-item,2610,7
427,2,"Magnusson, A. J., handl., 8702—13500",class_List-item,2610,8
427,2,"Magnusson, O. B., handl., 39500—41500",class_List-item,2610,9
427,2,"Magnusson, E. O., kamrer, 5238—4900",class_List-item,2610,10
427,2,"Magnusson, F. E., kontorist, 6880—7400",class_List-item,2610,11
427,2,"Magnusson, F. O., kontorist, 4225—3800",class_List-item,2610,12
427,2,"Magnusson, G. A., ombudsman, 4103—3800",class_List-item,2610,13
427,2,"Magnusson, E. H. J., syssloman, 5072—4700",class_List-item,2610,14
427,2,"Maijgren, C. J. A., handl., (i Stockholm), 5233",class_List-item,2610,15
427,2,"Maijgren, Gust. A., sjökapt., 6560—6200",class_List-item,2610,16
427,2,"Majornas Pantlåne A.-B., 14318—18800",class_List-item,2610,17
427,2,"Malcolm, J., folkskollär., 7000—7000",class_List-item,2610,18
427,2,"Malkinson, S., pastor, 7205—6600",class_List-item,2610,19
427,2,"Malling, J. J. H. R., kapten, 4163—14000",class_List-item,2610,20
427,2,"hustru, A. M., —10300",class_List-item,2610,21
427,2,"Malm, C. G., handl., 2768—2800",class_List-item,2610,22
427,2,"hustru, E. C., 2740—6300",class_List-item,2610,23
427,2,"Malm, C. V. M., handl., 5851—6800",class_List-item,2610,24
427,2,"Malm, H. F. W., handl., 9310—6900",class_List-item,2610,25
427,2,"hustru, A. E., 1319—300",class_List-item,2610,26
427,2,"Malm, C. C. E., e. o. hofrättsnot., länsbok., 6509—6300",class_List-item,2610,27
427,2,"Malm, Ch. A. E., landträntmäst., 7200—6400",class_List-item,2610,28
427,2,"Malmberg, P. R., fondmäklare, 11277—17300",class_List-item,2610,29
427,2,"Malmberg, B. A. J:son, handelsres., 5200—4700",class_List-item,2610,30
427,2,"Malmberg, C. I., kontorist, 4120—4000",class_List-item,2610,31
427,2,"Malmberg, E. G., platsagent, 4200—3800",class_List-item,2610,32
427,2,"Malmborg, J. L., folkskollär., 4247—3700",class_List-item,2610,33
427,2,"Malmborg, C. W., ombudsman, 7840—8100",class_List-item,2610,34
427,2,"Malmborg, H. E. S., platsagent, 4521—4000",class_List-item,2610,35
427,2,"Malmer, Elof, banktj.-man, 5400—2800",class_List-item,2610,36
427,2,"Malmeström, C. A., handelsres., 5194—4700",class_List-item,2610,37
427,2,"Malmgren, Alb., handl., 46491—52100",class_List-item,2610,38
427,2,"Malmgren, G. D., komminister, 5988—5900",class_List-item,2610,39
427,2,"hustru, B. A. W., 29—",class_List-item,2610,40
427,2,"Malmgren, F. G. A., musikdir., 1650—7500",class_List-item,2610,41
427,2,"Malmqvist, O. E., bankdir., 8000—7900",class_List-item,2610,42
427,2,"Malmqvist, O. F., bokhåll., 4166—3700",class_List-item,2610,43
427,2,"Malmqvist, S. Th., gymnastikdir., 5582—4900",class_List-item,2610,44
427,2,"Malmstedt, A. F.,änkefru, —4000",class_List-item,2610,45
428,1,92,class_List-item,2720,1
428,1,Göteborg,class_List-item,2720,2
428,1,"Malmsten, A. A. M., fröken, 3350—7800",class_List-item,2720,3
428,1,"Malmsten, D. E., fröken, 4286—8000",class_List-item,2720,4
428,1,"Malmsten, E. A., fröken, 3669—7700",class_List-item,2720,5
428,1,"Malmsten, T. A., handl., 6683—11300",class_List-item,2720,6
428,1,"Malmsten, S. A., kontorist, 4992—9200",class_List-item,2720,7
428,1,"Malmsten, M. A.,änkefru, 39743—60400",class_List-item,2720,8
428,1,"Malmström, K. F., kont.chef, 7500—6200",class_List-item,2720,9
428,1,"Mankell, J. G. E., handl., 10107—11400",class_List-item,2720,10
428,1,"hustru, A., —6700",class_List-item,2720,11
428,1,"Mankell, J. A., tandläk., 9847—10000",class_List-item,2720,12
428,1,"Mann, J. A., korrespondent, 5060—5000",class_List-item,2720,13
428,1,"Mannerfeldt, G. M., T. löjtn., 4408—4000",class_List-item,2720,14
428,1,"Mannerheimer, O. S., advokat, 38514—68700",class_List-item,2720,15
428,1,"hustru, Ch. E., 104—100",class_List-item,2720,16
428,1,"Mannheimer, H., bankdir., 119148—205400",class_List-item,2720,17
428,1,"Mannheimer, C. H., läk., 92407—113600",class_List-item,2720,18
428,1,"hustru, M. M. H., 120—100",class_List-item,2720,19
428,1,"Mannheimer, H.,änkefru, 44179—237300",class_List-item,2720,20
428,1,"Margarinaktiebol., Zenith., 35900—",class_List-item,2720,21
428,1,"Marin, O. F., 1:ste byråbokhåll., 4185—3500",class_List-item,2720,22
428,1,"Marino, A. A., redaktör, 4297—4000",class_List-item,2720,23
428,1,"Mark, A. C., J:or, disp., 63914—35800",class_List-item,2720,24
428,1,"Mark, J. A., J:son, disp., 31222—37700",class_List-item,2720,25
428,1,"Mark, K. O., grosshandl., (i Sthlm), 86779—",class_List-item,2720,26
428,1,"Mark, B. G., handl., 10418—8200",class_List-item,2720,27
428,1,"Mark, Knut J:son, handl., 61304—87600",class_List-item,2720,28
428,1,"Marmén, A. V., tandläk., 19745—20600",class_List-item,2720,29
428,1,"Martin, K. M. C., disp., 6098—5100",class_List-item,2720,30
428,1,"Matell, M. A., prakt. läk., 17814—18700",class_List-item,2720,31
428,1,"hustru, C. M. W., 50—",class_List-item,2720,32
428,1,"von Matern, R., kapten, 4125—4600",class_List-item,2720,33
428,1,"Mathiesen, C. G. W., dir., 4500—4100",class_List-item,2720,34
428,1,"Mattsson, J. M., grosshandl., 9104—9300",class_List-item,2720,35
428,1,"Mattson, A., handl., 1630—4100",class_List-item,2720,36
428,1,"Mattsson, C. A., handl., 10700—11900",class_List-item,2720,37
428,1,"Mattson, C. M., handl., 7404—12400",class_List-item,2720,38
428,1,"Mattson, J. A., kassör, 5111—4700",class_List-item,2720,39
428,1,"Mattson, J. M., kontorist, 4400—3900",class_List-item,2720,40
428,1,"Mattson, W. R., redaktör, 6542—6800",class_List-item,2720,41
428,1,"Mattson, J. F., rentier, —53900",class_List-item,2720,42
428,1,"Mattson, J. A., sjökapten, 5693—5000",class_List-item,2720,43
428,1,"Mebius, C. A., lektor, 9221—8700",class_List-item,2720,44
428,1,"Medelius, O. Th., varfsing., 7530—6500",class_List-item,2720,45
428,1,"Medén, K. F., f. bokhandl., 4716—4200",class_List-item,2720,46
428,1,"Meder, Aug., kontorschef, 12050—11100",class_List-item,2720,47
428,1,"Melander, F. G., kontorschef, 19698—19100",class_List-item,2720,48
428,2,"Melin, J. P., disp., 5000—23500",class_List-item,2720,1
428,2,"Melin, C. G., fabrikör, 40953—42900",class_List-item,2720,2
428,2,"Melin, M. E., fröken, 26590—49400",class_List-item,2720,3
428,2,"Melin, O. E., grosshandl., 56532—64500",class_List-item,2720,4
428,2,"Melin, A. W., handl., 6400—6000",class_List-item,2720,5
428,2,"Melin, P., handl., 36930—48200",class_List-item,2720,6
428,2,"Mellander, C. J. A., handl., 21300—20100",class_List-item,2720,7
428,2,"Mellander, H. G., f. d. handl., —4600",class_List-item,2720,8
428,2,"Mellén, L. G., försäkringsinsp., 7100—6200",class_List-item,2720,9
428,2,"Mellgren, C. disp., 19874—36300",class_List-item,2720,10
428,2,"Mellgren, O. E. A., e. o. hofrätttsnotarie, 11350",class_List-item,2720,11
428,2,20100,class_List-item,2720,12
428,2,"Mellgren, M. E., kassör, 7167—8900",class_List-item,2720,13
428,2,"Mellgren, A. W., konsul, grosshandl., 11450—17300",class_List-item,2720,14
428,2,"Mellgren, L. Ch.,änkefru, —4000",class_List-item,2720,15
428,2,"Mellin, G. A., handl., 30505—35000",class_List-item,2720,16
428,2,"Mellqvist, C. F. U., handelsres., 5050—4200",class_List-item,2720,17
428,2,"Mellqvist, E., stadsfiskal, v. häradsh., 11049",class_List-item,2720,18
428,2,20300,class_List-item,2720,19
428,2,"Mellqvist, O., ing., 100—6300",class_List-item,2720,20
428,2,Mems Rederiaktiebol. 142454—140300,class_List-item,2720,21
428,2,"Menser, Nils, poliskommissarie, 4929—4600",class_List-item,2720,22
428,2,"Metcalfe, H., dir., 47665—59000",class_List-item,2720,23
428,2,"Meyer, E. A., fröken, 5664—7100",class_List-item,2720,24
428,2,"Meyer, G. B., fröken, 5664—7100",class_List-item,2720,25
428,2,"Meyer, M. L. E. H.,änkefru, 4650—6000",class_List-item,2720,26
428,2,"Michaelson, C. O., gjutmäst., 4300—3800",class_List-item,2720,27
428,2,"Michal, K. J. J., stationsinsp., 4563—3800",class_List-item,2720,28
428,2,"Michelsen, I. C. E., kontorschef, 4250—3700",class_List-item,2720,29
428,2,"Millar, W., handl., 13494—13800",class_List-item,2720,30
428,2,"Millars, M.,änkefru, stärbhus, 4500—5700",class_List-item,2720,31
428,2,"Milltopæus, G. A., sjökapten, 13085—18400",class_List-item,2720,32
428,2,"Mjellqvist, A. L:son, handl., 13580—17700",class_List-item,2720,33
428,2,"Moberg, C. L., 2:dre stadsfogde, 7068—9800",class_List-item,2720,34
428,2,"Modeland, Joh:a, hotellförestånd:a, 8524—8500",class_List-item,2720,35
428,2,"Molander, E. G., musikdir., 5730—5300",class_List-item,2720,36
428,2,"Molin, J., byggmäst., —17000",class_List-item,2720,37
428,2,"Molin, A. E. H., kontorschef, 9863—9300",class_List-item,2720,38
428,2,"Molin, E. W., rådman, 14469—13000",class_List-item,2720,39
428,2,"Molin, H. E. A.,änkefru, 2774—6300",class_List-item,2720,40
428,2,"Molldén, A. J., sjökapt., 5753—5000",class_List-item,2720,41
428,2,"Mollstedt, J. E., dir., 7600—7000",class_List-item,2720,42
428,2,"Montan, S., handelsres. 4646—4400",class_List-item,2720,43
428,2,"Montgomery, H. G., civiling., (i Japan), 4500—4500",class_List-item,2720,44
428,2,"Morin, J. B., sjökapt., 7170—10000",class_List-item,2720,45
429,1,Göteborg 93,class_List-item,2810,1
429,1,"Moritz, C. E., godsäg., 28372—21000",class_List-item,2810,2
429,1,"hustru, E., 556—600",class_List-item,2810,3
429,1,"Moritz, A. L., handl., 11428—10300",class_List-item,2810,4
429,1,"Moritz, E.,änkefru, 11657—13300",class_List-item,2810,5
429,1,"Mortensson, M. H., ing., 7650—7200",class_List-item,2810,6
429,1,"hustru, M. E., 2789—3300",class_List-item,2810,7
429,1,"Morton, C., kontorschef, 6931—6500",class_List-item,2810,8
429,1,"Mossberg, C. F. W., apot., 22800—32500",class_List-item,2810,9
429,1,"Mossberg, C. L., kamrer, 7500—7700",class_List-item,2810,10
429,1,"Mràz, A. G., musiklärarinna, 2000—4400",class_List-item,2810,11
429,1,"Muhr, C. J., kontorschef, 4063—3700",class_List-item,2810,12
429,1,"hustru, M. M., 900—900",class_List-item,2810,13
429,1,"Munksjö A.-B:s Filial, 5878—",class_List-item,2810,14
429,1,"Munktell, E. O., handl., 10300—8900",class_List-item,2810,15
429,1,"Murray, E.,änkefru, 9293—10300",class_List-item,2810,16
429,1,"Murray, G., omynd., 4160—5500",class_List-item,2810,17
429,1,"Mustad, H. M., grosshandl., 27273—52000",class_List-item,2810,18
429,1,"Mühlenbock-Erlandsson, L. F., handl., 4483—3900",class_List-item,2810,19
429,1,"Mühlensteth, J. A., f. d. telegrafkommissarie, 7917—6800",class_List-item,2810,20
429,1,"Müntzing, I. A. T., handl., 24496—26400",class_List-item,2810,21
429,1,"Myhre, K., fabrikör (i Norge), —13200",class_List-item,2810,22
429,1,"Myrsten, J. H., prokurist, 6425—6200",class_List-item,2810,23
429,1,"Myhrström, S. M., redaktör, 16833—14800",class_List-item,2810,24
429,1,"Månsköld, K. G., sjökaptenl 4243—4000",class_List-item,2810,25
429,1,"Månsson, J. G., bryggmäst., 11889—11100",class_List-item,2810,26
429,1,"Mårtenson, J. E., handl., 2770—4000",class_List-item,2810,27
429,1,"Mählck, Rud., köpman, 4200—3700",class_List-item,2810,28
429,1,"Möller, C. S. M., baning., 5856—5400",class_List-item,2810,29
429,1,"Möller, A., handelsres., 7027—6300",class_List-item,2810,30
429,1,"Möller, C. F., handl., 4314—3900",class_List-item,2810,31
429,1,"Möller, M., handl., 4000—4400",class_List-item,2810,32
429,1,"Möller, S. J:son, handl., 7540—12200",class_List-item,2810,33
429,1,"Möller, S. Ch. Th., ing., 5576—5600",class_List-item,2810,34
429,1,"Möller, O., f. källaremäst., —18200",class_List-item,2810,35
429,1,"Möller, E. P. F., postkontr., 4323—3700",class_List-item,2810,36
429,1,"Möller, O. A., smedmäst., 5100—6700",class_List-item,2810,37
429,1,"Möller, C. E., öfverinsp., 6725—6300",class_List-item,2810,38
429,1,"Mörck, H. G., handl., 4870—5000",class_List-item,2810,39
429,1,"Nagell, E. W.,änkefru, 522—6300",class_List-item,2810,40
429,1,"Nast, H. F., handl., 15917—19000",class_List-item,2810,41
429,1,"Nathorst, E. H., major, f. d. bandir., 5880—5000",class_List-item,2810,42
429,1,"Natt och Dag, B. J. G., banktj.-man, 4301—4000",class_List-item,2810,43
429,1,"Natt och Dag, B. W., dir., 3522—8000",class_List-item,2810,44
429,1,"Natt och Dag, K. A., dir., 19345—21900",class_List-item,2810,45
429,1,"Neckel, C. G. F. H. C., handl., 6070—5700",class_List-item,2810,46
429,1,"Neiglick, N. F., kapten, 4965—4500",class_List-item,2810,47
429,2,"Nelin, Ola, ing., 4802—5100",class_List-item,2810,1
429,2,"Neltzer, N. A., köpman, 25055—25700",class_List-item,2810,2
429,2,"Nettelbladt, A. E., handelsag., 4183—3800",class_List-item,2810,3
429,2,"Nettelbladt, L. B., köpman, 6054—5400",class_List-item,2810,4
429,2,"Neubeck, C. F. A., f. d. fabrikör, 6900—11000",class_List-item,2810,5
429,2,"Neuman, P. G., regementsläk., 16268—12300",class_List-item,2810,6
429,2,"Ney, C. F. T., ingeniör, 11289—10700",class_List-item,2810,7
429,2,"Nicander, Erik, v. brandchef. 4000—3300",class_List-item,2810,8
429,2,"Nielsen, J. A., civiling., 4682—4700",class_List-item,2810,9
429,2,"Nielsen, A. R., fabrikör, 13490—12700",class_List-item,2810,10
